id,name,EditableSynonymList_graph_id
,HIST1H2BD,esl_20200604115458976224
,HIST1H2BE,esl_20200604115458976224
,HIST1H2BF,esl_20200604115458976224
,HIST1H2BG,esl_20200604115458976224
,HIST1H2BI,esl_20200604115458976224
,BING2,esl_20200604115458976269
,DAP6,esl_20200604115458976269
,EAP1,esl_20200604115458976269
,SMIM40,esl_20200604115458976269
,IGHV321,esl_20200604115458976295
,VH,esl_20200604115458976295
,AA,esl_20200604115458976342
,NTEF-1,esl_20200604115458976342
,REF1,esl_20200604115458976342
,TCF-13,esl_20200604115458976342
,TCF13,esl_20200604115458976342
,TEAD-1,esl_20200604115458976342
,TEF-1,esl_20200604115458976342
,CT80.1,esl_20200604115458976372
,HIWI,esl_20200604115458976372
,MIWI,esl_20200604115458976372
,PIWI,esl_20200604115458976372
,NAPI-3B,esl_20200604115458976398
,NAPI-IIb,esl_20200604115458976398
,NPTIIb,esl_20200604115458976398
,PULAM,esl_20200604115458976398
,FANCU,esl_20200604115458976424
,ADAM18,esl_20200604115458976447
,CD156B,esl_20200604115458976447
,CSVP,esl_20200604115458976447
,NISBD,esl_20200604115458976447
,NISBD1,esl_20200604115458976447
,TACE,esl_20200604115458976447
,HLAA,esl_20200604115458976476
,CDC2L2,esl_20200604115458976499
,CDC2L3,esl_20200604115458976499
,CDK11-p110,esl_20200604115458976499
,CDK11-p46,esl_20200604115458976499
,CDK11-p58,esl_20200604115458976499
,p58GTA,esl_20200604115458976499
,PITSLRE,esl_20200604115458976499
,G17,esl_20200604115458976529
,NAT1,esl_20200604115458976529
,SN1,esl_20200604115458976529
,SNAT3,esl_20200604115458976529
,CT5.2,esl_20200604115458976556
,CT5.2A,esl_20200604115458976556
,HD21,esl_20200604115458976556
,HOM-MEL-40,esl_20200604115458976556
,SSX,esl_20200604115458976556
,D10S170,esl_20200604115458976583
,H4,esl_20200604115458976583
,PTC,esl_20200604115458976583
,TPC,esl_20200604115458976583
,TST1,esl_20200604115458976583
,ACTSA,esl_20200604115458976610
,FADK,esl_20200604115458976634
,FAK,esl_20200604115458976634
,FAK1,esl_20200604115458976634
,FRNK,esl_20200604115458976634
,p125FAK,esl_20200604115458976634
,pp125FAK,esl_20200604115458976634
,PPP1R71,esl_20200604115458976634
,CDCBM5,esl_20200604115458976663
,TUBB,esl_20200604115458976663
,TUBB2,esl_20200604115458976663
,TOPI,esl_20200604115458976689
,INT3,esl_20200604115458976712
,bHLHe32,esl_20200604115458976735
,CMM8,esl_20200604115458976735
,COMMAD,esl_20200604115458976735
,MI,esl_20200604115458976735
,WS2,esl_20200604115458976735
,WS2A,esl_20200604115458976735
,ANIA-6B,esl_20200604115458976777
,CCNM,esl_20200604115458976777
,CCNS,esl_20200604115458976777
,HCLA-ISO,esl_20200604115458976777
,HLA-ISO,esl_20200604115458976777
,PCEE,esl_20200604115458976777
,SB138,esl_20200604115458976777
,TIP27,esl_20200604115458976810
,ZNF802,esl_20200604115458976810
,SFTA5,esl_20200604115458976853
,SFTPJ,esl_20200604115458976853
,API3,esl_20200604115458976878
,BIRC4,esl_20200604115458976878
,hIAP-3,esl_20200604115458976878
,hIAP3,esl_20200604115458976878
,IAP-3,esl_20200604115458976878
,ILP1,esl_20200604115458976878
,MIHA,esl_20200604115458976878
,XLP2,esl_20200604115458976878
,CMM9,esl_20200604115458976910
,DKCA2,esl_20200604115458976910
,DKCB4,esl_20200604115458976910
,EST2,esl_20200604115458976910
,hEST2,esl_20200604115458976910
,hTRT,esl_20200604115458976910
,PFBMFT1,esl_20200604115458976910
,TCS1,esl_20200604115458976910
,TP2,esl_20200604115458976910
,TRT,esl_20200604115458976910
,MRCK,esl_20200604115458976943
,MRCKA,esl_20200604115458976943
,PK428,esl_20200604115458976943
,AGAP-3,esl_20200604115458976969
,CENTG3,esl_20200604115458976969
,cnt-g3,esl_20200604115458976969
,CRAG,esl_20200604115458976969
,MRIP-1,esl_20200604115458976969
,HMSNP,esl_20200604115458976997
,SPG57,esl_20200604115458976997
,TF6,esl_20200604115458976997
,TRKT3,esl_20200604115458976997
,p62,esl_20200604115458977024
,p68,esl_20200604115458977024
,Sam68,esl_20200604115458977024
,AF9Q34,esl_20200604115458977050
,AIP-1,esl_20200604115458977050
,AIP1,esl_20200604115458977050
,DIP1/2,esl_20200604115458977050
,CD223,esl_20200604115458977077
,U2AF65,esl_20200604115458977101
,HEP-NOS,esl_20200604115458977124
,INOS,esl_20200604115458977124
,NOS,esl_20200604115458977124
,NOS2A,esl_20200604115458977124
,H3/l,esl_20200604115458977151
,H3C1,esl_20200604115458977151
,H3C10,esl_20200604115458977151
,H3C11,esl_20200604115458977151
,H3C12,esl_20200604115458977151
,H3C3,esl_20200604115458977151
,H3C4,esl_20200604115458977151
,H3C6,esl_20200604115458977151
,H3C7,esl_20200604115458977151
,H3C8,esl_20200604115458977151
,H3FL,esl_20200604115458977151
,HIST1H3B,esl_20200604115458977151
,MG,esl_20200604115458977185
,MGA,esl_20200604115458977185
,HRMT1L3,esl_20200604115458977210
,C2orf2,esl_20200604115458977233
,ELP120,esl_20200604115458977233
,EMAP-4,esl_20200604115458977233
,EMAPL4,esl_20200604115458977233
,ROPP120,esl_20200604115458977233
,DEP.2,esl_20200604115458977261
,DEPDC2,esl_20200604115458977261
,P-REX2,esl_20200604115458977261
,PPP1R129,esl_20200604115458977261
,DMML2433,esl_20200604115458977288
,IGLON4,esl_20200604115458977288
,KILON,esl_20200604115458977288
,Ntra,esl_20200604115458977288
,KMT1B,esl_20200604115458977315
,HSAN2,esl_20200604115458977338
,HSN2,esl_20200604115458977338
,KDP,esl_20200604115458977338
,p65,esl_20200604115458977338
,PPP1R167,esl_20200604115458977338
,PRKWNK1,esl_20200604115458977338
,PSK,esl_20200604115458977338
,CD118,esl_20200604115458977368
,LIF-R,esl_20200604115458977368
,SJS2,esl_20200604115458977368
,STWS,esl_20200604115458977368
,SWS,esl_20200604115458977368
,AAG11,esl_20200604115458977395
,DRAL,esl_20200604115458977395
,FHL-2,esl_20200604115458977395
,SLIM-3,esl_20200604115458977395
,SLIM3,esl_20200604115458977395
,ERIS,esl_20200604115458977423
,hMITA,esl_20200604115458977423
,hSTING,esl_20200604115458977423
,MITA,esl_20200604115458977423
,MPYS,esl_20200604115458977423
,NET23,esl_20200604115458977423
,SAVI,esl_20200604115458977423
,STING,esl_20200604115458977423
,STING-beta,esl_20200604115458977423
,TMEM173,esl_20200604115458977423
,GPATC7,esl_20200604115458977456
,GPATCH7,esl_20200604115458977456
,HSU84971,esl_20200604115458977456
,HUS84971,esl_20200604115458977456
,VG5Q,esl_20200604115458977456
,4F2,esl_20200604115458977484
,4F2HC,esl_20200604115458977484
,4T2HC,esl_20200604115458977484
,CD98,esl_20200604115458977484
,CD98HC,esl_20200604115458977484
,MDU1,esl_20200604115458977484
,NACAE,esl_20200604115458977484
,FKHL16,esl_20200604115458977513
,FOXM1A,esl_20200604115458977513
,FOXM1B,esl_20200604115458977513
,FOXM1C,esl_20200604115458977513
,HFH-11,esl_20200604115458977513
,HFH11,esl_20200604115458977513
,HNF-3,esl_20200604115458977513
,INS-1,esl_20200604115458977513
,MPHOSPH2,esl_20200604115458977513
,MPP-2,esl_20200604115458977513
,MPP2,esl_20200604115458977513
,PIG29,esl_20200604115458977513
,TRIDENT,esl_20200604115458977513
,CRKL,esl_20200604115459016049
,AR,esl_20200604115459016130
,SMC3,esl_20200604115459016160
,SOX10,esl_20200604115459016188
,CD79B,esl_20200604115459016215
,ACVR1,esl_20200604115459016242
,ABL2,esl_20200604115459016269
,ABLL,esl_20200604115459016269
,ARG,esl_20200604115459016269
,ACVR1B,esl_20200604115459016298
,ABL1,esl_20200604115459016326
,ABL,esl_20200604115459016326
,BCR-ABL,esl_20200604115459016326
,bcr/abl,esl_20200604115459016326
,c-ABL,esl_20200604115459016326
,c-ABL1,esl_20200604115459016326
,CHDSKM,esl_20200604115459016326
,JTK7,esl_20200604115459016326
,p150,esl_20200604115459016326
,v-abl,esl_20200604115459016326
,ADORA2A,esl_20200604115459016364
,ACVRL1,esl_20200604115459016391
,ANKRD26,esl_20200604115459016417
,AKT1,esl_20200604115459016445
,AKT2,esl_20200604115459016472
,APEX1,esl_20200604115459016498
,AKT3,esl_20200604115459016523
,ALK,esl_20200604115459016584
,ARAF,esl_20200604115459016612
,ARID1A,esl_20200604115459016638
,ALOX12B,esl_20200604115459016665
,APC,esl_20200604115459016692
,ANKRD11,esl_20200604115459016718
,ARID1B,esl_20200604115459016745
,ARFRP1,esl_20200604115459016772
,AXL,esl_20200604115459016799
,ARID5B,esl_20200604115459016826
,ARID2,esl_20200604115459016852
,ATP11B,esl_20200604115459016879
,ASXL1,esl_20200604115459016905
,ASXL2,esl_20200604115459016931
,ATM,esl_20200604115459016957
,ATR,esl_20200604115459016984
,AXIN2,esl_20200604115459017010
,ATRX,esl_20200604115459017037
,AURKA,esl_20200604115459017064
,AURKB,esl_20200604115459017091
,AXIN1,esl_20200604115459017117
,B2M,esl_20200604115459017144
,BIRC2,esl_20200604115459017171
,BAP1,esl_20200604115459017197
,BARD1,esl_20200604115459017224
,BCL9,esl_20200604115459017250
,BBC3,esl_20200604115459017297
,BCL2L1,esl_20200604115459017328
,BCL6,esl_20200604115459017355
,BCL10,esl_20200604115459017381
,BCL2L11,esl_20200604115459017408
,BCL2,esl_20200604115459017434
,BCL2L2,esl_20200604115459017489
,BCL-W,esl_20200604115459017489
,BIRC3,esl_20200604115459017521
,BCOR,esl_20200604115459017548
,BCORL1,esl_20200604115459017575
,BCoR-L1,esl_20200604115459017575
,BRCA2,esl_20200604115459017603
,BCR,esl_20200604115459017629
,BTG1,esl_20200604115459017656
,BMPR1A,esl_20200604115459017940
,BRIP1,esl_20200604115459018004
,BRCA1,esl_20200604115459018047
,BLM,esl_20200604115459018086
,BRAF,esl_20200604115459018125
,BTK,esl_20200604115459018164
,BRD4,esl_20200604115459018202
,CALR,esl_20200604115459018240
,CCND2,esl_20200604115459018279
,BTLA,esl_20200604115459018317
,C10orf54,esl_20200604115459018354
,VISTA,esl_20200604115459018354
,VSIR,esl_20200604115459018354
,C11orf30,esl_20200604115459018396
,CARD11,esl_20200604115459018436
,CARMA1,esl_20200604115459018436
,BIMP3,esl_20200604115459018436
,CBL,esl_20200604115459018478
,CASP8,esl_20200604115459018516
,CD163,esl_20200604115459018554
,CBFB,esl_20200604115459018591
,CCND3,esl_20200604115459018629
,CCL2,esl_20200604115459018667
,CCND1,esl_20200604115459018704
,CD2,esl_20200604115459018742
,CCNE1,esl_20200604115459018779
,CD276,esl_20200604115459018817
,B7-H3,esl_20200604115459018817
,CCR2,esl_20200604115459018861
,CD27,esl_20200604115459018910
,CD244,esl_20200604115459018940
,CD38,esl_20200604115459018969
,CD80,esl_20200604115459018999
,CD274,esl_20200604115459019028
,CD28,esl_20200604115459019059
,CD40,esl_20200604115459019090
,CD3D,esl_20200604115459019120
,CD3E,esl_20200604115459019148
,CD3G,esl_20200604115459019177
,CD40LG,esl_20200604115459019207
,CD74,esl_20200604115459019237
,CD4,esl_20200604115459019267
,CD79A,esl_20200604115459019298
,CD8B,esl_20200604115459019328
,CD44,esl_20200604115459019359
,CD8A,esl_20200604115459019389
,CD68,esl_20200604115459019419
,CD8A,esl_20200604115459019448
,CD86,esl_20200604115459019533
,CHD2,esl_20200604115459019568
,CDH1,esl_20200604115459019599
,CD8B,esl_20200604115459019630
,CDK4,esl_20200604115459019659
,CDKN2A,esl_20200604115459019690
,CDC73,esl_20200604115459019721
,CDK8,esl_20200604115459019752
,CDK12,esl_20200604115459019782
,CDK6,esl_20200604115459019812
,CDKN2B,esl_20200604115459019842
,FGFR2,esl_20200604115459019873
,CDKN1A,esl_20200604115459019903
,CDKN1B,esl_20200604115459019934
,CSF3R,esl_20200604115459019965
,CEBPA,esl_20200604115459020100
,CDKN2C,esl_20200604115459020139
,p18,esl_20200604115459020139
,p18-INK4C,esl_20200604115459020139
,CHD4,esl_20200604115459020178
,CENPA,esl_20200604115459020211
,CIC,esl_20200604115459020242
,CRLF2,esl_20200604115459020274
,CHEK1,esl_20200604115459020306
,CHEK2,esl_20200604115459020337
,CREBBP,esl_20200604115459020369
,CSF1R,esl_20200604115459020400
,CSNK1A1,esl_20200604115459020431
,CSNK2A1,esl_20200604115459020462
,CTCF,esl_20200604115459020492
,CUX1,esl_20200604115459020523
,CTLA4,esl_20200604115459020553
,CTNNA1,esl_20200604115459020584
,CTNNB1,esl_20200604115459020615
,DAXX,esl_20200604115459020646
,CUL3,esl_20200604115459020676
,DIS3,esl_20200604115459020707
,CXCL10,esl_20200604115459020737
,DDX41,esl_20200604115459020767
,CXCR4,esl_20200604115459020802
,CXCR6,esl_20200604115459020836
,CYLD,esl_20200604115459020879
,DICER1,esl_20200604115459020906
,DCUN1D1,esl_20200604115459020934
,SCCRO,esl_20200604115459020934
,DDR2,esl_20200604115459020963
,DNAJB1,esl_20200604115459020990
,DHX15,esl_20200604115459021017
,DNMT1,esl_20200604115459021043
,DDX58,esl_20200604115459021071
,EGFL7,esl_20200604115459021098
,EIF4E,esl_20200604115459021125
,ENTPD1,esl_20200604115459021190
,DNMT3A,esl_20200604115459021222
,E2F3,esl_20200604115459021250
,EPHA7,esl_20200604115459021277
,DNMT3B,esl_20200604115459021304
,DOT1L,esl_20200604115459021331
,EIF4A2,esl_20200604115459021357
,EED,esl_20200604115459021385
,EIF1AX,esl_20200604115459021411
,EGFR,esl_20200604115459021438
,EPCAM,esl_20200604115459021466
,EML4,esl_20200604115459021493
,EPHA5,esl_20200604115459021519
,EP300,esl_20200604115459021546
,EPHA3,esl_20200604115459021572
,ERCC1,esl_20200604115459021599
,ESR1,esl_20200604115459021625
,EPHB1,esl_20200604115459021652
,ERCC2,esl_20200604115459021679
,ERBB2,esl_20200604115459021706
,CD340,esl_20200604115459021706
,HER-2,esl_20200604115459021706
,HER-2/neu,esl_20200604115459021706
,HER2,esl_20200604115459021706
,MLN 19,esl_20200604115459021706
,NEU,esl_20200604115459021706
,NGL,esl_20200604115459021706
,TKR1,esl_20200604115459021706
,ERCC4,esl_20200604115459021743
,ERBB3,esl_20200604115459021770
,ERRFI1,esl_20200604115459021798
,MIG-6,esl_20200604115459021798
,ERBB4,esl_20200604115459021841
,ERCC5,esl_20200604115459021872
,FAM123B,esl_20200604115459021900
,ERCC3,esl_20200604115459021927
,ETV5,esl_20200604115459021955
,ERG,esl_20200604115459021982
,ETV1,esl_20200604115459022008
,ETV4,esl_20200604115459022035
,EWSR1,esl_20200604115459022062
,ETS1,esl_20200604115459022107
,FGF3,esl_20200604115459022135
,ETV6,esl_20200604115459022161
,FANCA,esl_20200604115459022203
,EZH2,esl_20200604115459022233
,FANCD2,esl_20200604115459022260
,FANCI,esl_20200604115459022287
,FAM175A,esl_20200604115459022315
,FANCF,esl_20200604115459022342
,FAM46C,esl_20200604115459022368
,FANCE,esl_20200604115459022396
,FANCC,esl_20200604115459022423
,FANCG,esl_20200604115459022449
,FAT1,esl_20200604115459022475
,FGF10,esl_20200604115459022502
,FANCL,esl_20200604115459022529
,FGF14,esl_20200604115459022577
,FAS,esl_20200604115459022607
,FGF2,esl_20200604115459022633
,FBXW7,esl_20200604115459022660
,FGF1,esl_20200604115459022687
,FGF23,esl_20200604115459022714
,H3F3B,esl_20200604115459022740
,FGF9,esl_20200604115459022767
,FGF4,esl_20200604115459022793
,FGF7,esl_20200604115459022820
,FGF19,esl_20200604115459022846
,FGF5,esl_20200604115459022873
,FGF6,esl_20200604115459022899
,FGFR4,esl_20200604115459022926
,FRS2,esl_20200604115459022953
,FGF8,esl_20200604115459022979
,FGFR1,esl_20200604115459023006
,FLT4,esl_20200604115459023032
,FGFR3,esl_20200604115459023058
,FH,esl_20200604115459023085
,FLCN,esl_20200604115459023111
,FLT3,esl_20200604115459023138
,FOXL2,esl_20200604115459023165
,FLI1,esl_20200604115459023192
,FOXA1,esl_20200604115459023218
,FLT1,esl_20200604115459023245
,FOXO1,esl_20200604115459023271
,FOXP1,esl_20200604115459023298
,GABRA6,esl_20200604115459023324
,FOXP3,esl_20200604115459023351
,GATA2,esl_20200604115459023376
,FUBP1,esl_20200604115459023453
,FYN,esl_20200604115459023484
,GATA3,esl_20200604115459023512
,GID4,esl_20200604115459023539
,GRM3,esl_20200604115459023566
,GAS6,esl_20200604115459023592
,GATA1,esl_20200604115459023618
,GATA4,esl_20200604115459023650
,GNA11,esl_20200604115459023677
,GATA6,esl_20200604115459023703
,GEN1,esl_20200604115459023730
,GLI1,esl_20200604115459023756
,GNAQ,esl_20200604115459023783
,GNA13,esl_20200604115459023809
,GNAS,esl_20200604115459023836
,GREM1,esl_20200604115459023862
,H3F3C,esl_20200604115459023889
,GPR124,esl_20200604115459023916
,GZMB,esl_20200604115459023966
,GPS2,esl_20200604115459023995
,GRIN2A,esl_20200604115459024021
,HGF,esl_20200604115459024048
,HIST1H3B,esl_20200604115459024075
,HIST1H3H,esl_20200604115459024102
,GSK3B,esl_20200604115459024129
,IDH1,esl_20200604115459024177
,HIST1H1C,esl_20200604115459024207
,HIST1H3E,esl_20200604115459024235
,H3F3A,esl_20200604115459024261
,HIST1H3I,esl_20200604115459024288
,HAVCR2,esl_20200604115459024314
,HIST1H2BD,esl_20200604115459024340
,HIST2H3C,esl_20200604115459024367
,HIST1H3A,esl_20200604115459024394
,HIST1H3J,esl_20200604115459024437
,HIST1H3G,esl_20200604115459024465
,HIST2H3D,esl_20200604115459024492
,HIST1H3F,esl_20200604115459024519
,HIST2H3A,esl_20200604115459024546
,HIST3H3,esl_20200604115459024573
,HLA-A,esl_20200604115459024600
,HNF1A,esl_20200604115459024627
,ICOSLG,esl_20200604115459024654
,HNRNPK,esl_20200604115459024681
,HSD3B1,esl_20200604115459024708
,HOXB13,esl_20200604115459024735
,ICOS,esl_20200604115459024761
,HRAS,esl_20200604115459024787
,ID3,esl_20200604115459024813
,HSP90AA1,esl_20200604115459024841
,IFNG,esl_20200604115459024867
,IGF1R,esl_20200604115459024892
,IDH2,esl_20200604115459024919
,IFITM1,esl_20200604115459024946
,IDO1,esl_20200604115459024971
,IFITM3,esl_20200604115459024998
,IL7R,esl_20200604115459025034
,IFNGR1,esl_20200604115459025063
,IL1B,esl_20200604115459025089
,IGF1,esl_20200604115459025114
,IKBKE,esl_20200604115459025141
,IGF2,esl_20200604115459025168
,IL6,esl_20200604115459025194
,IKZF1,esl_20200604115459025221
,INHA,esl_20200604115459025247
,IL10,esl_20200604115459025273
,IRF4,esl_20200604115459025300
,KLHL6,esl_20200604115459025348
,INHBA,esl_20200604115459025378
,IRF2,esl_20200604115459025405
,IRS2,esl_20200604115459025432
,INPP4A,esl_20200604115459025458
,INPP4B,esl_20200604115459025485
,IRS1,esl_20200604115459025512
,INSR,esl_20200604115459025539
,JAK3,esl_20200604115459025565
,KAT6A,esl_20200604115459025592
,KEL,esl_20200604115459025619
,JAK1,esl_20200604115459025645
,JAK2,esl_20200604115459025671
,JUN,esl_20200604115459025697
,KDM5A,esl_20200604115459025724
,KDM5C,esl_20200604115459025750
,KDR,esl_20200604115459025777
,KDM6A,esl_20200604115459025803
,KEAP1,esl_20200604115459025830
,KMT2C,esl_20200604115459025857
,KLRD1,esl_20200604115459025883
,KIF5B,esl_20200604115459025908
,KIT,esl_20200604115459025934
,LYN,esl_20200604115459025961
,KLF4,esl_20200604115459025987
,KMT2D,esl_20200604115459026013
,LAMP1,esl_20200604115459026040
,LMO1,esl_20200604115459026081
,KMT2B,esl_20200604115459026110
,KNSTRN,esl_20200604115459026137
,MALT1,esl_20200604115459026164
,KRAS,esl_20200604115459026190
,LAG3,esl_20200604115459026217
,LATS1,esl_20200604115459026244
,LRP1B,esl_20200604115459026270
,MAGI2,esl_20200604115459026297
,LATS2,esl_20200604115459026324
,MAP2K1,esl_20200604115459026350
,MAP3K1,esl_20200604115459026377
,LZTR1,esl_20200604115459026404
,MAP2K4,esl_20200604115459026431
,MAPK1,esl_20200604115459026458
,MCL1,esl_20200604115459026485
,MAGOH,esl_20200604115459026511
,MAP2K2,esl_20200604115459026537
,MAPK3,esl_20200604115459026564
,ERK-1,esl_20200604115459026564
,ERK1,esl_20200604115459026564
,MAX,esl_20200604115459026604
,MET,esl_20200604115459026633
,MAP3K13,esl_20200604115459026675
,MAP3K4,esl_20200604115459026722
,MED12,esl_20200604115459026752
,MDC1,esl_20200604115459026779
,MITF,esl_20200604115459026806
,MDM2,esl_20200604115459026833
,MEN1,esl_20200604115459026860
,MDM4,esl_20200604115459026886
,MEF2B,esl_20200604115459026912
,MPL,esl_20200604115459026940
,MYCL1,esl_20200604115459026966
,MLH1,esl_20200604115459026993
,MGA,esl_20200604115459027019
,MLL,esl_20200604115459027047
,MS4A1,esl_20200604115459027073
,MLLT3,esl_20200604115459027130
,AF9,esl_20200604115459027130
,MRE11A,esl_20200604115459027159
,MST1R,esl_20200604115459027186
,MUTYH,esl_20200604115459027213
,MSH2,esl_20200604115459027240
,MST1,esl_20200604115459027267
,MSH3,esl_20200604115459027294
,MYB,esl_20200604115459027321
,MSH6,esl_20200604115459027347
,MX1,esl_20200604115459027374
,MTOR,esl_20200604115459027399
,MYCN,esl_20200604115459027426
,MYCL1,esl_20200604115459027452
,NCOR1,esl_20200604115459027479
,MYC,esl_20200604115459027505
,MYOD1,esl_20200604115459027532
