id,Author_graph_id,LiteratureReference_graph_id
,author_ali_sm,ref_15718470
,author_sabatini_dm,ref_18497260
,author_bar_peled_l,ref_18497260
,author_peterson_tr,ref_18497260
,author_thoreen_cc,ref_18497260
,author_lindquist_ra,ref_18497260
,author_sancak_y,ref_18497260
,author_shaul_yd,ref_18497260
,author_cully_m,ref_18762023
,author_porstmann_t,ref_18762023
,author_wu_m,ref_18762023
,author_santos_cr,ref_18762023
,author_griffiths_b,ref_18762023
,author_schulze_a,ref_18762023
,author_chung_yl,ref_18762023
,author_griffiths_jr,ref_18762023
,author_leevers_s,ref_18762023
,author_garcia_martinez_jm,ref_18925875
,author_alessi_dr,ref_18925875
,author_reina_jh,ref_20516213
,author_robitaille_am,ref_20516213
,author_hernandez_n,ref_20516213
,author_hodroj_w,ref_20516213
,author_hall_mn,ref_20516213
,author_buczynski_ruchonnet_d,ref_20516213
,author_michels_aa,ref_20516213
,author_reem_e,ref_20537536
,author_kimchi_a,ref_20537536
,author_koren_i,ref_20537536
,author_hsu_pp,ref_21659604
,author_ottina_ka,ref_21659604
,author_zhang_y,ref_21659604
,author_gray_ns,ref_21659604
,author_marto_ja,ref_21659604
,author_sabatini_dm,ref_21659604
,author_peterson_tr,ref_21659604
,author_rameseder_j,ref_21659604
,author_kang_sa,ref_21659604
,author_lim_d,ref_21659604
,author_choi_y,ref_21659604
,author_yaffe_mb,ref_21659604
,author_manning_bd,ref_23429703
,author_howell_jj,ref_23429703
,author_asara_jm,ref_23429703
,author_ben_sahra_i,ref_23429703
,author_cornu_m,ref_23429704
,author_robitaille_am,ref_23429704
,author_moes_s,ref_23429704
,author_shimobayashi_m,ref_23429704
,author_jenoe_p,ref_23429704
,author_prescianotto_baschong_c,ref_23429704
,author_hall_mn,ref_23429704
,author_fava_ll,ref_23429704
,author_christen_s,ref_23429704
,author_sauer_u,ref_23429704
,author_kim_s,ref_25799227
,author_kim_d,ref_25799227
,author_kim_ja,ref_25799227
,author_kim_hd,ref_25799227
,author_kim_ds,ref_25799227
,author_kang_hc,ref_25799227
,author_kim_wi,ref_25799227
,author_kang_sg,ref_25799227
,author_park_ek,ref_25799227
,author_lee_jh,ref_25799227
,author_park_ah,ref_25799227
,author_kim_hm,ref_25799227
,author_cho_yw,ref_25799227
,author_lim_js,ref_25799227
,author_rhee_h,ref_25799227
,author_kim_sh,ref_25799227
,author_kim_j,ref_25799227
,author_watanabe_k,ref_26018084
,author_ohba_c,ref_26018084
,author_shirozu_h,ref_26018084
,author_shiina_m,ref_26018084
,author_nakashima_m,ref_26018084
,author_kakita_a,ref_26018084
,author_kameyama_s,ref_26018084
,author_saitsu_h,ref_26018084
,author_masuda_h,ref_26018084
,author_takei_n,ref_26018084
,author_kitaura_h,ref_26018084
,author_miyake_n,ref_26018084
,author_tohyama_j,ref_26018084
,author_ogata_k,ref_26018084
,author_tsurusaki_y,ref_26018084
,author_sato_t,ref_26018084
,author_matsumoto_n,ref_26018084
,author_kato_m,ref_26018084
,author_zheng_y,ref_26018084
,author_takebayashi_h,ref_26018084
,author_keller_ja,ref_21576368
,author_acosta_jaquez_ha,ref_21576368
,author_magnuson_b,ref_21576368
,author_ekim_b,ref_21576368
,author_fingar_dc,ref_21576368
,author_feener_ep,ref_21576368
,author_puertollano_r,ref_22576015
,author_chen_y,ref_22576015
,author_gucek_m,ref_22576015
,author_martina_ja,ref_22576015
,author_ferron_m,ref_22343943
,author_medina_dl,ref_22343943
,author_vetrini_f,ref_22343943
,author_karsenty_g,ref_22343943
,author_huynh_t,ref_22343943
,author_facchinetti_v,ref_22343943
,author_settembre_c,ref_22343943
,author_zoncu_r,ref_22343943
,author_vellard_mc,ref_22343943
,author_ballabio_a,ref_22343943
,author_erdin_s,ref_22343943
,author_sabatini_dm,ref_22343943
,author_ferguson_sm,ref_22692423
,author_qian_s,ref_22692423
,author_petit_cs,ref_22692423
,author_ky_j,ref_22692423
,author_angarola_b,ref_22692423
,author_roczniak_ferguson_a,ref_22692423
,author_froehlich_f,ref_22692423
,author_walther_tc,ref_22692423
,author_wang_gs,ref_24940000
,author_mo_z,ref_24940000
,author_fu_g,ref_24940000
,author_kishi_s,ref_24940000
,author_yang_xl,ref_24940000
,author_xu_x,ref_24940000
,author_zhang_q,ref_24940000
,author_shi_y,ref_24940000
,author_semaan_n,ref_18292575
,author_gottenberg_je,ref_18292575
,author_sibilia_j,ref_18292575
,author_alsaleh_g,ref_18292575
,author_wachsmann_d,ref_18292575
,author_kubota_k,ref_24316379
,author_kondo_n,ref_24316379
,author_yamamoto_t,ref_24316379
,author_kato_z,ref_24316379
,author_tsutsumi_n,ref_24316379
,author_ohnishi_h,ref_24316379
,author_tochio_h,ref_24316379
,author_shirakawa_m,ref_24316379
,author_ng_mm,ref_19837035
,author_field_sj,ref_19837035
,author_fuchs_gj,ref_19837035
,author_peterman_mc,ref_19837035
,author_dippold_hc,ref_19837035
,author_sim_r,ref_19837035
,author_farquhar_mg,ref_19837035
,author_kerr_ml,ref_19837035
,author_galbraith_ka,ref_19837035
,author_meerloo_t,ref_19837035
,author_farber_katz_se,ref_19837035
,author_wiharto_pa,ref_19837035
,author_zhou_h,ref_19837035
,author_madhavarapu_s,ref_19837035
,author_lee_sk,ref_19837035
,author_field_sj,ref_23345592
,author_buschman_md,ref_23345592
,author_noakes_cj,ref_23345592
,author_ng_mm,ref_23345592
,author_dippold_hc,ref_23345592
,author_yong_j,ref_18854160
,author_tan_i,ref_18854160
,author_leung_t,ref_18854160
,author_dong_jm,ref_18854160
,author_lim_l,ref_18854160
,author_chroneos_zc,ref_25965346
,author_floros_j,ref_25965346
,author_wu_ym,ref_25965346
,author_yang_l,ref_25965346
,author_silveyra_p,ref_25965346
,author_davies_ml,ref_25965346
,author_christensen_nd,ref_25965346
,author_diangelo_sl,ref_25965346
,author_umstead_tm,ref_25965346
,author_mccormack_fx,ref_25965346
,author_carrillo_m,ref_25965346
,author_halstead_es,ref_25965346
,author_hu_s,ref_25965346
,author_hunt_df,ref_16087679
,author_jordan_j,ref_16087679
,author_settlage_re,ref_16087679
,author_sever_chroneos_z,ref_16087679
,author_shabanowitz_j,ref_16087679
,author_faske_s,ref_16087679
,author_chroneos_zc,ref_16087679
,author_dorsett_b,ref_16087679
,author_christian_re,ref_16087679
,author_yang_ch,ref_16087679
,author_whitsett_ja,ref_16087679
,author_szeliga_j,ref_16087679
,author_yang_ch,ref_21123169
,author_krupa_a,ref_21123169
,author_hussain_m,ref_21123169
,author_davis_j,ref_21123169
,author_sever_chroneos_z,ref_21123169
,author_geisbrecht_bv,ref_21123169
,author_chroneos_zc,ref_21123169
,author_herrmann_m,ref_21123169
,author_hasan_m,ref_21123169
,author_szeliga_j,ref_21123169
,author_kobzik_l,ref_21123169
,author_bouaziz_jd,ref_27467939
,author_bensussan_a,ref_27467939
,author_validire_p,ref_27467939
,author_garbar_c,ref_27467939
,author_marie_cardine_a,ref_27467939
,author_merrouche_y,ref_27467939
,author_bagot_m,ref_27467939
,author_gossot_d,ref_27467939
,author_dulphy_n,ref_27467939
,author_tazi_a,ref_27467939
,author_de_masson,ref_27467939
,author_giustiniani_j,ref_27467939
,author_trembath_rc,ref_21378985
,author_stewart_h,ref_21378985
,author_pauli_rm,ref_21378985
,author_aftimos_s,ref_21378985
,author_burton_bk,ref_21378985
,author_mansour_s,ref_21378985
,author_asilmaz_e,ref_21378985
,author_brain_ce,ref_21378985
,author_drake_wm,ref_21378985
,author_holder_se,ref_21378985
,author_holder_espinasse_m,ref_21378985
,author_robertson_sp,ref_21378985
,author_dafou_d,ref_21378985
,author_simpson_ma,ref_21378985
,author_kim_ca,ref_21378985
,author_irving_md,ref_21378985
,author_kim_kh,ref_21378985
,author_elmslie_fv,ref_21378985
,author_gray_mj,ref_21378985
,author_huang_hc,ref_11035812
,author_pickett_cb,ref_11035812
,author_nguyen_t,ref_11035812
,author_dreha_kulaczewski_s,ref_29018201
,author_krusen_m,ref_29018201
,author_muller_m,ref_29018201
,author_weissbach_s,ref_29018201
,author_kuhn_velten_wn,ref_29018201
,author_huppke_p,ref_29018201
,author_almusafri_f,ref_29018201
,author_church_ja,ref_29018201
,author_wolf_a,ref_29018201
,author_millan_f,ref_29018201
,author_huppke_b,ref_29018201
,author_altmuller_j,ref_29018201
,author_thiele_h,ref_29018201
,author_schnur_r,ref_29018201
,author_nurnberg_p,ref_29018201
,author_begtrup_a,ref_29018201
,author_gartner_j,ref_29018201
,author_de_stanchina,ref_31398338
,author_viale_a,ref_31398338
,author_mohan_p,ref_31398338
,author_leibold_j,ref_31398338
,author_miele_mm,ref_31398338
,author_zhao_c,ref_31398338
,author_akkari_l,ref_31398338
,author_berishaj_m,ref_31398338
,author_lailler_n,ref_31398338
,author_mina_m,ref_31398338
,author_hendrickson_rc,ref_31398338
,author_ciriello_g,ref_31398338
,author_li_z,ref_31398338
,author_wendel_hg,ref_31398338
,author_lowe_sw,ref_31398338
,author_sanghvi_vr,ref_31398338
,author_liu_d,ref_22528486
,author_liu_x,ref_22528486
,author_yang_j,ref_22528486
,author_jiang_s,ref_22528486
,author_an_y,ref_22528486
,author_dai_j,ref_22528486
,author_stanley_b,ref_22528486
,author_liu_dx,ref_22528486
,author_qian_d,ref_22528486
,author_wang_b,ref_22528486
,author_kim_jy,ref_25956029
,author_park_jh,ref_25956029
,author_cho_ye,ref_25956029
,author_lindenbaum_p,ref_21378989
,author_le_caignec,ref_21378989
,author_jacquemont_s,ref_21378989
,author_martin_coignard_d,ref_21378989
,author_dina_c,ref_21378989
,author_le_merrer,ref_21378989
,author_bezieau_s,ref_21378989
,author_thauvin_robinet_c,ref_21378989
,author_mandel_jl,ref_21378989
,author_isidor_b,ref_21378989
,author_pichon_o,ref_21378989
,author_david_a,ref_21378989
,author_cormier_daire_v,ref_21378989
,author_faivre_l,ref_21378989
,author_redon_r,ref_21378989
,author_he_l,ref_25985737
,author_zhang_g,ref_25985737
,author_wang_y,ref_25985737
,author_du_y,ref_25985737
,author_fan_z,ref_25985737
,author_huang_g,ref_25985737
,author_zhu_p,ref_25985737
,author_yan_x,ref_25985737
,author_pauken_ke,ref_21276005
,author_fife_bt,ref_21276005
,author_capell_a,ref_15350543
,author_peters_n,ref_15350543
,author_zacherle_s,ref_15350543
,author_dichgans_m,ref_15350543
,author_opherk_c,ref_15350543
,author_gempel_p,ref_15350543
,author_o_rahilly_s,ref_15494731
,author_sivaramakrishnan_s,ref_15494731
,author_rochford_j,ref_15494731
,author_keogh_j,ref_15494731
,author_connie_hung,ref_15494731
,author_gray_j,ref_15494731
,author_yeo_gs,ref_15494731
,author_farooqi_is,ref_15494731
,author_braun_da,ref_26878725
,author_helmchen_u,ref_26878725
,author_buscher_r,ref_26878725
,author_kemper_mj,ref_26878725
,author_pabst_wl,ref_26878725
,author_choi_wi,ref_26878725
,author_serdaroglu_e,ref_26878725
,author_hermle_t,ref_26878725
,author_shril_s,ref_26878725
,author_ashraf_s,ref_26878725
,author_schapiro_d,ref_26878725
,author_kohl_s,ref_26878725
,author_pohl_m,ref_26878725
,author_sadowski_ce,ref_26878725
,author_airik_m,ref_26878725
,author_antonin_w,ref_26878725
,author_lovric_s,ref_26878725
,author_lifton_rp,ref_26878725
,author_astrinidis_sa,ref_26878725
,author_bogdanovic_r,ref_26878725
,author_ozaltin_f,ref_26878725
,author_tan_w,ref_26878725
,author_konrad_m,ref_26878725
,author_rao_j,ref_26878725
,author_lawson_ja,ref_26878725
,author_hildebrandt_f,ref_26878725
,author_gee_hy,ref_26878725
,author_vetuschi_a,ref_15488758
,author_mackay_ar,ref_15488758
,author_gulino_a,ref_15488758
,author_desantis_g,ref_15488758
,author_farina_ar,ref_15488758
,author_tacconelli_a,ref_15488758
,author_cappabianca_l,ref_15488758
,author_argenti_b,ref_15488758
,author_screpanti_i,ref_15488758
,author_sferra_r,ref_15488758
,author_tessitore_a,ref_15488758
,author_rucci_n,ref_15488758
,author_diamonti_aj,ref_10867024
,author_carraway_kl,ref_10867024
,author_cantley_lc,ref_10867024
,author_lai_c,ref_10867024
,author_sweeney_c,ref_10867024
,author_riese_dj,ref_10867024
,author_zhou_hz,ref_22649032
,author_sun_hl,ref_22649032
,author_tang_j,ref_22649032
,author_tong_q,ref_22649032
,author_gong_y,ref_22649032
,author_song_h,ref_22649032
,author_jiang_t,ref_22649032
,author_shu_yy,ref_22649032
,author_cai_tx,ref_22649032
,author_zhang_wt,ref_22649032
,author_wang_f,ref_22649032
,author_yang_fq,ref_22649032
,author_raab_b,ref_17196528
,author_he_x,ref_17196528
,author_wehrman_t,ref_17196528
,author_blau_h,ref_17196528
,author_garcia_kc,ref_17196528
,author_dukipatti_a,ref_17196528
,author_villarroel_a,ref_27445338
,author_gomis_perez_c,ref_27445338
,author_martin_rodriguez_c,ref_27445338
,author_anta_b,ref_27445338
,author_calvo_l,ref_27445338
,author_vicente_garcia_c,ref_27445338
,author_arevalo_jc,ref_27445338
,author_calderon_garcia_aa,ref_27445338
,author_lopez_benito_s,ref_27445338
,author_tanaka_k,ref_10888878
,author_hattori_n,ref_10888878
,author_shimura_h,ref_10888878
,author_mizuno_y,ref_10888878
,author_shimizu_n,ref_10888878
,author_minoshima_s,ref_10888878
,author_iwai_k,ref_10888878
,author_suzuki_t,ref_10888878
,author_chiba_t,ref_10888878
,author_kubo_si,ref_10888878
,author_asakawa_s,ref_10888878
,author_mizuno_y,ref_11431533
,author_kosik_ks,ref_11431533
,author_trockenbacher_a,ref_11431533
,author_schlossmacher_mg,ref_11431533
,author_schneider_r,ref_11431533
,author_frosch_mp,ref_11431533
,author_hattori_n,ref_11431533
,author_selkoe_dj,ref_11431533
,author_shimura_h,ref_11431533
,author_harms_fl,ref_30290153
,author_hempel_m,ref_30290153
,author_bley_a,ref_30290153
,author_lessel_d,ref_30290153
,author_denecke_j,ref_30290153
,author_kloth_k,ref_30290153
,author_kutsche_k,ref_30290153
,author_santer_r,ref_30290153
,author_luo_h,ref_21965087
,author_mei_l,ref_21965087
,author_jiang_w,ref_21965087
,author_an_j,ref_21965087
,author_he_c,ref_21965087
,author_xia_k,ref_21965087
,author_li_jd,ref_21965087
,author_sun_l,ref_21965087
,author_jiang_l,ref_21965087
,author_feng_y,ref_21965087
,author_chen_h,ref_21965087
,author_zhang_h,ref_21965087
,author_han_y,ref_25766321
,author_li_j,ref_25766321
,author_li_f,ref_25766321
,author_zhang_q,ref_25766321
,author_zhang_j,ref_25766321
,author_guo_q,ref_25766321
,author_wang_g,ref_25766321
,author_song_y,ref_25766321
,author_miao_z,ref_25766321
,author_wang_x,ref_25766321
,author_reddy_sd,ref_23260667
,author_nair_vs,ref_23260667
,author_nair_ss,ref_23260667
,author_aravind_l,ref_23260667
,author_eswaran_j,ref_23260667
,author_gajula_rp,ref_23260667
,author_li_dq,ref_23260667
,author_kumar_a,ref_23260667
,author_ohshiro_k,ref_23260667
,author_kumar_r,ref_23260667
,author_pakala_sb,ref_23260667
,author_ohashi_a,ref_16793542
,author_nakanishi_k,ref_16793542
,author_wu_j,ref_16793542
,author_liu_x,ref_16793542
,author_livingston_dm,ref_16793542
,author_jasin_m,ref_16793542
,author_xia_b,ref_16793542
,author_sheng_q,ref_16793542
,author_couch_fj,ref_16793542
,author_christ_n,ref_16793542
,author_zhu_y,ref_19423707
,author_chen_j,ref_19423707
,author_sy_sm,ref_19423707
,author_huen_ms,ref_19423707
,author_sy_sm,ref_19369211
,author_chen_j,ref_19369211
,author_huen_ms,ref_19369211
,author_masson_jy,ref_22941656
,author_buisson_r,ref_22941656
,author_nassar_n,ref_24141787
,author_meetei_ar,ref_24141787
,author_park_jy,ref_24141787
,author_singh_tr,ref_24141787
,author_freund_m,ref_24141787
,author_hanenberg_h,ref_24141787
,author_andreassen_pr,ref_24141787
,author_zhang_f,ref_24141787
,author_yoshikawa_h,ref_17177976
,author_maruyama_t,ref_17177976
,author_nara_k,ref_17177976
,author_suzuki_n,ref_17177976
,author_ahel_d,ref_18172500
,author_west_sc,ref_18172500
,author_matsusaka_t,ref_18172500
,author_boulton_sj,ref_18172500
,author_ahel_i,ref_18172500
,author_clark_aj,ref_18172500
,author_pines_j,ref_18172500
,author_seidel_k,ref_19344625
,author_steckelings_um,ref_19344625
,author_schefe_jh,ref_19344625
,author_goldin_lang_p,ref_19344625
,author_zaade_d,ref_19344625
,author_katerbaum_m,ref_19344625
,author_klare_s,ref_19344625
,author_unger_t,ref_19344625
,author_li_y,ref_19344625
,author_olah_g,ref_19344625
,author_schacherl_j,ref_19344625
,author_reinemund_j,ref_19344625
,author_szabo_c,ref_19344625
,author_menk_m,ref_19344625
,author_rompe_f,ref_19344625
,author_funke_kaiser_h,ref_19344625
,author_foulkes_wd,ref_28319063
,author_zayed_n,ref_28319063
,author_huo_y,ref_28319063
,author_neuhausen_sl,ref_28319063
,author_boshari_t,ref_28319063
,author_riaz_n,ref_28319063
,author_blecua_p,ref_28319063
,author_burke_ka,ref_28319063
,author_reis_filho_js,ref_28319063
,author_xia_b,ref_28319063
,author_weigelt_b,ref_28319063
,author_ding_yc,ref_28319063
,author_tischkowitz_m,ref_28319063
,author_foo_tk,ref_28319063
,author_berman_sh,ref_28319063
,author_simhadri_s,ref_28319063
,author_dion_cote_am,ref_20871615
,author_buisson_r,ref_20871615
,author_coulombe_y,ref_20871615
,author_cai_h,ref_20871615
,author_stasiak_a,ref_20871615
,author_stasiak_az,ref_20871615
,author_xia_b,ref_20871615
,author_masson_jy,ref_20871615
,author_launay_h,ref_20871615
,author_etchin_j,ref_20871616
,author_sung_p,ref_20871616
,author_dray_e,ref_20871616
,author_schild_d,ref_20871616
,author_sy_sm,ref_20871616
,author_egelman_e,ref_20871616
,author_saro_d,ref_20871616
,author_hammel_m,ref_20871616
,author_williams_gj,ref_20871616
,author_yu_x,ref_20871616
,author_liu_d,ref_20871616
,author_wiese_c,ref_20871616
,author_chen_j,ref_20871616
,author_galkin_ve,ref_20871616
,author_tsai_ms,ref_20871616
,author_niraj_j,ref_24485656
,author_maity_r,ref_24485656
,author_pauty_j,ref_24485656
,author_sung_p,ref_24485656
,author_zhao_w,ref_24485656
,author_buisson_r,ref_24485656
,author_masson_jy,ref_24485656
,author_coulombe_y,ref_24485656
,author_soda_m,ref_12150907
,author_hashikawa_t,ref_12150907
,author_imai_y,ref_12150907
,author_takahashi_r,ref_12150907
,author_nakayama_ki,ref_12150907
,author_hatakeyama_s,ref_12150907
,author_akagi_t,ref_12150907
,author_mcdermott_c,ref_12628165
,author_demireva_e,ref_12628165
,author_abeliovich_a,ref_12628165
,author_schulman_b,ref_12628165
,author_staropoli_jf,ref_12628165
,author_martinat_c,ref_12628165
,author_sriram_sr,ref_16135753
,author_park_bj,ref_16135753
,author_dawson_vl,ref_16135753
,author_pletnikova_o,ref_16135753
,author_saffary_r,ref_16135753
,author_kim_mj,ref_16135753
,author_johnson_b,ref_16135753
,author_ko_hs,ref_16135753
,author_goh_el,ref_16135753
,author_song_h,ref_16135753
,author_dawson_tm,ref_16135753
,author_troncoso_j,ref_16135753
,author_kim_s,ref_16135753
,author_kim_sw,ref_16135753
,author_chung_kk,ref_16135753
,author_von_coelln,ref_16135753
,author_troconso_jc,ref_21376232
,author_shin_jh,ref_21376232
,author_pletinkova_o,ref_21376232
,author_kang_h,ref_21376232
,author_dawson_tm,ref_21376232
,author_ko_hs,ref_21376232
,author_dawson_vl,ref_21376232
,author_lee_yi,ref_21376232
,author_lee_y,ref_21376232
,author_kimura_m,ref_23754282
,author_matsuda_n,ref_23754282
,author_tanaka_k,ref_23754282
,author_uchiyama_s,ref_23754282
,author_okatsu_k,ref_23754282
,author_koyano_f,ref_23754282
,author_kujuro_y,ref_23754282
,author_kosako_h,ref_23754282
,author_iguchi_m,ref_23754282
,author_suzuki_n,ref_23754282
,author_dorn_gw,ref_23620051
,author_chen_y,ref_23620051
,author_muqit_mm,ref_24660806
,author_knebel_a,ref_24660806
,author_hofmann_k,ref_24660806
,author_campbell_dg,ref_24660806
,author_gourlay_r,ref_24660806
,author_kazlauskaite_a,ref_24660806
,author_kondapalli_c,ref_24660806
,author_ritorto_ms,ref_24660806
,author_trost_m,ref_24660806
,author_alessi_dr,ref_24660806
,author_yamano_k,ref_24751536
,author_li_y,ref_24751536
,author_kane_la,ref_24751536
,author_lazarou_m,ref_24751536
,author_sarraf_sa,ref_24751536
,author_banerjee_s,ref_24751536
,author_youle_rj,ref_24751536
,author_fogel_ai,ref_24751536
,author_wu_q,ref_29311685
,author_xu_h,ref_29311685
