id,EditableStatement_graph_id,LiteratureReference_graph_id
,es_20200423071752503213,ref_31781843
,es_20200423071752503213,ref_30382166
,es_20200423071757262334,ref_30546369
,es_20200423071757262334,ref_26205583
,es_20200423071757262334,ref_15713798
,es_20200422181640682950,ref_17932028
,es_20200422181648513490,ref_12384425
,es_20200423071802441452,ref_28102259
,es_20200423071802441452,ref_30565239
,es_20200423071806391353,ref_26507128
,es_20200423071753942810,ref_26885690
,es_20200423071753942810,ref_22789541
,es_20200423071753942810,ref_15900302
,es_20200423071801022934,ref_25695955
,es_20200423071801022934,ref_24551119
,es_20200423071811694284,ref_18405323
,es_20200423071816291626,ref_15715909
,es_20200423071816291626,ref_30122941
,es_20200423071816291626,ref_22936067
,es_20200423071822374793,ref_12914753
,es_20200423071824428406,ref_30784578
,es_20200423071824428406,ref_17360565
,es_20200423071844363046,ref_26755705
,es_20200423071844363046,ref_29855615
,es_20200427155531373000,ref_26698230
,es_20200427155531373000,ref_23297823
,es_20200428102809690000,ref_29258554
,es_20200428102809690000,ref_18840648
,es_20200428102809690000,ref_15184363
,es_20200428102809690000,ref_17521611
,es_20200428103418697000,ref_24430186
,es_20200428103418697000,ref_21669876
,es_20200428103418697000,ref_29545013
,es_20200423071756745334,ref_31383967
,es_20200423071808341442,ref_22474485
,es_20200423071808341442,ref_16951326
,es_20200423071812829712,ref_30387832
,es_20200423071822907863,ref_17942531
,es_20200423071833450029,ref_18083576
,es_20200423071833450029,ref_10023772
,es_20200423071835725490,ref_28459460
,es_20200423071835725490,ref_30498011
,es_20200423071835725490,ref_28300603
,es_20200423071835725490,ref_29763778
,es_20200423071843538369,ref_21992152
,es_20200423071843538369,ref_15047845
,es_20200423071847199646,ref_26432723
,es_20200423071847199646,ref_11224527
,es_20200423071847199646,ref_28018338
,es_20200423071850479020,ref_30186454
,es_20200423071850479020,ref_25363656
,es_20200423071850479020,ref_27276714
,es_20200423071854774972,ref_28620298
,es_20200423071854774972,ref_28374903
,es_20200423071900652337,ref_22017438
,es_20200423071900652337,ref_21920726
,es_20200423071902121820,ref_26215166
,es_20200423071902121820,ref_28092803
,es_20200427111616584000,ref_29184082
,es_20200427111616584000,ref_23717473
,es_20200423071804924824,ref_12215456
,es_20200423071804924824,ref_26507128
,es_20200423071809305189,ref_19426221
,es_20200423071809305189,ref_30265161
,es_20200423071812265445,ref_17678538
,es_20200423071818753124,ref_26325034
,es_20200423071818753124,ref_30565239
,es_20200423071818753124,ref_28102259
,es_20200423071818753124,ref_27249753
,es_20200423071818753124,ref_23748107
,es_20200423071823444878,ref_30006565
,es_20200423071823444878,ref_29914571
,es_20200423071826874947,ref_24825777
,es_20200423071826874947,ref_31733828
,es_20200423071838961814,ref_28300603
,es_20200423071838961814,ref_22842486
,es_20200423071838961814,ref_12209610
,es_20200423071848487578,ref_28730595
,es_20200423071848487578,ref_15194502
,es_20200423071903547395,ref_28092803
,es_20200423071903547395,ref_26215166
,es_20200427105916842000,ref_23842646
,es_20200428140900470000,ref_24569458
,es_20200428140900470000,ref_17535970
,es_20200506152822550000,ref_24718257
,es_20200506152822550000,ref_25194279
,es_20200506152822550000,ref_19667759
,es_20200507090829455000,ref_30562755
,es_20200507090829455000,ref_28553140
,es_20200508090631330000,ref_26103434
,es_20200508090631330000,ref_24467208
,es_20200508090631330000,ref_19327386
,es_20200508094359625000,ref_25264305
,es_20200508094359625000,ref_23719267
,es_20200423071821468185,ref_30319622
,es_20200423071821468185,ref_22850671
,es_20200423071826358688,ref_29669300
,es_20200423071832407139,ref_24076584
,es_20200423071832407139,ref_18424693
,es_20200423071834326365,ref_29439955
,es_20200423071834326365,ref_28258692
,es_20200423071834326365,ref_29900067
,es_20200423071837974541,ref_30588194
,es_20200423071837974541,ref_29656892
,es_20200423071840266890,ref_11225995
,es_20200423071840266890,ref_19687518
,es_20200423071852759724,ref_10761931
,es_20200423071859160947,ref_30585274
,es_20200423071859160947,ref_29484738
,es_20200423071859160947,ref_27726761
,es_20200423071902996115,ref_12384425
,es_20200514140849344000,ref_26601784
,es_20200514140849344000,ref_15674366
,es_20200423071901549272,ref_15326137
,es_20200526140806189000,ref_31186535
,es_20200526140806189000,ref_11726277
,es_20200529153742336000,ref_26822575
,es_20200529153742336000,ref_31747945
,es_20200529153742336000,ref_29604063
,es_2020042315331686000,ref_24456693
,es_2020042315331686000,ref_10373409
,es_20200430155532758000,ref_21295686
,es_20200430155532758000,ref_23359405
,es_20200430155532758000,ref_22293180
,es_20200430155532758000,ref_15084261
,es_20200501094315771000,ref_17643122
,es_20200501094315771000,ref_17525340
,es_20200512100329156000,ref_31781843
,es_20200512100329156000,ref_28776578
,es_20200512100329156000,ref_30382166
,es_20200512144813911000,ref_31827527
,es_20200512144813911000,ref_16246179
,es_20200512151217756000,ref_29263365
,es_20200512151217756000,ref_23317504
,es_20200512151217756000,ref_24736545
,es_20200518095900239000,ref_30544982
,es_20200518095900239000,ref_20234167
,es_20200518115731937000,ref_25111821
,es_20200518115731937000,ref_24622842
,es_20200424104103163000,ref_14651845
,es_20200424104248405000,ref_28619709
,es_20200424104404303000,ref_27148356
,es_20200424104404303000,ref_23640210
,es_20200424104404303000,ref_29209985
,es_20200424104627630000,ref_14718166
,es_20200505130931758000,ref_27987249
,es_20200505130931758000,ref_22508544
,es_20200505145622782000,ref_27461360
,es_20200505145622782000,ref_14965268
,es_20200505145622782000,ref_31072916
,es_20200507143656621000,ref_25038584
,es_20200507143656621000,ref_31025404
,es_20200424104141159000,ref_17510365
,es_20200424104141159000,ref_17925383
,es_20200424104141159000,ref_21498506
,es_2020042410421802000,ref_17525340
,es_20200428151832373000,ref_29136504
,es_20200430130454944000,ref_28452926
,es_20200430130454944000,ref_30562755
,es_20200506102519362000,ref_16881963
,es_20200506102519362000,ref_29175550
,es_20200506102519362000,ref_25306392
,es_20200507150244627000,ref_30562755
,es_20200507150244627000,ref_16873062
,es_20200507150244627000,ref_31747945
,es_20200507150244627000,ref_30121009
,es_20200511103503318000,ref_28969692
,es_20200511103503318000,ref_29793495
,es_20200513152752148000,ref_22012619
,es_20200513152752148000,ref_24554720
,es_20200522134422597000,ref_16423827
,es_20200522134422597000,ref_23581578
,es_20200527145321198000,ref_30059965
,es_20200527145321198000,ref_25057311
,es_20200527145321198000,ref_29479305
,es_20200528152733292000,ref_24287036
,es_20200528152919531000,ref_26103525
,es_20200528152919531000,ref_23229552
,es_20200528152919531000,ref_28607179
,es_20200529133259187000,ref_24837077
,es_20200529133259187000,ref_22722333
,es_20200424104336387000,ref_22508544
,es_20200430132841230000,ref_28452926
,es_20200430132841230000,ref_11074002
,es_20200430132841230000,ref_30562755
,es_20200601131303186000,ref_23753921
,es_20200601131303186000,ref_21925199
,es_20200601132200982000,ref_26042218
,es_20200424104425236000,ref_23640210
,es_20200424104425236000,ref_27148356
,es_20200427154031692000,ref_21620960
,es_20200427154031692000,ref_11882383
,es_20200429134852268000,ref_30166345
,es_20200429134852268000,ref_10700176
,es_20200429140830290000,ref_25236910
,es_20200430101817983000,ref_17055429
,es_20200430101817983000,ref_27428416
,es_20200430101817983000,ref_30562755
,es_20200430101817983000,ref_23875803
,es_20200504161255829000,ref_28611330
,es_20200504161255829000,ref_27695879
,es_20200505135940809000,ref_23542176
,es_20200505135940809000,ref_26183887
,es_20200505135940809000,ref_26122181
,es_20200505140034828000,ref_26183887
,es_20200505140034828000,ref_23542176
,es_20200505140034828000,ref_26122181
,es_20200424104522427000,ref_11563964
,es_20200424104522427000,ref_28053024
,es_20200424104522427000,ref_29379583
,es_20200424104559603000,ref_14718166
,es_20200505144714411000,ref_23095836
,es_20200505144714411000,ref_28109176
,es_20200505145839436000,ref_24583008
,es_20200505145839436000,ref_30194449
,es_20200505145839436000,ref_31747945
,es_20200507092142756000,ref_21817100
,es_20200507092142756000,ref_23790005
,es_20200507095557879000,ref_15575979
,es_20200507095557879000,ref_29121062
,es_20200507162935179000,ref_16908182
,es_20200507162935179000,ref_11031250
,es_20200507162935179000,ref_26070438
,es_20200521162659985000,ref_30165676
,es_20200522065525782000,ref_31137568
,es_20200522065525782000,ref_12668621
,es_20200427111913610000,ref_27252383
,es_20200430100846790000,ref_27283171
,es_20200430100846790000,ref_17055429
,es_20200430100846790000,ref_30562755
,es_20200430100846790000,ref_23875803
,es_20200430100846790000,ref_27428416
,es_20200430103953846000,ref_27530658
,es_20200501131902846000,ref_27226234
,es_20200501131902846000,ref_30562755
,es_20200514160801347000,ref_29578365
,es_20200514160801347000,ref_32029440
,es_20200514160801347000,ref_30737375
,es_20200515120336617000,ref_20347313
,es_20200515120336617000,ref_28572092
,es_20200515120336617000,ref_25342597
,es_2020051516121616000,ref_26193331
,es_2020051516121616000,ref_11030620
,es_20200519143619234000,ref_12509764
,es_20200519143619234000,ref_11673408
,es_20200522111346816000,ref_8384986
,es_20200522111346816000,ref_15157524
,es_20200526153016574000,ref_10601024
,es_20200526153016574000,ref_16908182
,es_20200527152823650000,ref_22891276
,es_20200429160937246000,ref_30562755
,es_20200429160937246000,ref_10065147
,es_20200429160937246000,ref_30577483
,es_20200429160937246000,ref_22713868
,es_20200430114215255000,ref_19380279
,es_20200430114215255000,ref_30562755
,es_20200512142516222000,ref_28232778
,es_20200512142516222000,ref_30496191
,es_20200526160142465000,ref_31776511
,es_20200526160142465000,ref_18371451
,es_20200529101151236000,ref_29222162
,es_20200529101151236000,ref_24587488
,es_20200529135930105000,ref_23495171
,es_20200529135930105000,ref_20919829
,es_20200529140435241000,ref_25456276
,es_20200529140435241000,ref_27542411
,es_20200529140435241000,ref_16204312
,es_20200428153007704000,ref_15170388
,es_20200428153007704000,ref_25674384
,es_20200506154751813000,ref_16580887
,es_20200506154751813000,ref_31214504
,es_20200506154751813000,ref_23454242
,es_20200507154915305000,ref_30074477
,es_20200507154915305000,ref_26855178
,es_20200507154915305000,ref_25076298
,es_20200507154915305000,ref_25233928
,es_20200511103234722000,ref_29706623
,es_20200511103234722000,ref_22753777
,es_20200511113010801000,ref_27433843
,es_20200511113010801000,ref_3312414
,es_20200514111157735000,ref_31311187
,es_20200514111157735000,ref_10090408
,es_20200514111157735000,ref_15735718
,es_20200520114733115000,ref_16982695
,es_20200520114733115000,ref_19267409
,es_2020042816372209000,ref_21532585
,es_2020042816372209000,ref_11959810
,es_2020042816372209000,ref_21890642
,es_20200428163807639000,ref_11959810
,es_20200428163807639000,ref_21532585
,es_20200428163807639000,ref_21890642
,es_20200430151852729000,ref_24651011
,es_20200430151852729000,ref_24312144
,es_20200504162329483000,ref_9024626
,es_20200504162329483000,ref_30562755
,es_20200504162329483000,ref_18157157
,es_20200504162329483000,ref_31747945
,es_20200504162329483000,ref_30121009
,es_20200508144203587000,ref_25054037
,es_20200508144203587000,ref_24162815
,es_20200511104530528000,ref_18781147
,es_20200511104530528000,ref_21520040
,es_20200511112819300000,ref_20048149
,es_20200511112819300000,ref_25429186
,es_20200511112819300000,ref_26234902
,es_20200429085201870000,ref_28516957
,es_20200429085201870000,ref_21047783
,es_20200508154420256000,ref_22009326
,es_20200508154420256000,ref_8358789
,es_20200429112929819000,ref_28218735
,es_20200429112929819000,ref_26246606
,es_20200429112929819000,ref_22864622
,es_20200430113913425000,ref_26807692
,es_20200430113913425000,ref_19629070
,es_20200505150746936000,ref_28986033
,es_20200505150746936000,ref_2963698
,es_20200507130645865000,ref_26431164
,es_20200429160244986000,ref_10065147
,es_20200429160244986000,ref_30577483
,es_20200429160244986000,ref_30562755
,es_20200429160244986000,ref_22713868
,es_20200501154146874000,ref_29093528
,es_20200501154146874000,ref_26578684
,es_20200501154146874000,ref_25568876
,es_20200512095745814000,ref_20498019
,es_20200512095745814000,ref_31788471
,es_2020051310021997000,ref_23149938
,es_2020051310021997000,ref_18323416
,es_20200513102040485000,ref_22683265
,es_20200513102040485000,ref_23659359
,es_20200513102040485000,ref_20817393
,es_20200515105343194000,ref_17945508
,es_20200515105343194000,ref_7568023
,es_20200515105343194000,ref_14570569
,es_20200520101549806000,ref_16216232
,es_20200520101549806000,ref_28899582
,es_20200521105716443000,ref_23394397
,es_20200521105716443000,ref_23548835
,es_20200521105716443000,ref_25592806
,es_20200522115106281000,ref_29670509
,es_20200522115106281000,ref_25016185
,es_20200526132305430000,ref_24386504
,es_20200526143849909000,ref_22569528
,es_20200430104157288000,ref_19629070
,es_20200430104157288000,ref_26807692
,es_2020050810525473000,ref_25038584
,es_2020050810525473000,ref_24086065
,es_2020050110595750000,ref_26398719
,es_2020050110595750000,ref_30562755
,es_20200501130856376000,ref_18726070
,es_20200501130856376000,ref_30562755
,es_20200501130856376000,ref_31853199
,es_20200501130856376000,ref_26674224
,es_20200504140052543000,ref_29524560
,es_20200504140052543000,ref_30712867
,es_20200505091609514000,ref_27398168
,es_20200505091609514000,ref_22328973
,es_20200505091609514000,ref_31144616
,es_20200506111901435000,ref_22753777
,es_20200506111901435000,ref_25351745
,es_20200506113034119000,ref_28538663
,es_20200506113034119000,ref_29316714
,es_2020050611365735000,ref_25693834
,es_2020050611365735000,ref_28286768
,es_20200507085434461000,ref_29237428
,es_20200507085434461000,ref_23763999
,es_2020050809572219000,ref_27621679
,es_2020050809572219000,ref_19228619
,es_2020050809572219000,ref_28711227
,es_2020050809572219000,ref_28980701
,es_2020050809572219000,ref_23999441
,es_20200513105950577000,ref_30308939
,es_20200513105950577000,ref_10416984
,es_20200513110124574000,ref_10416984
,es_20200513110124574000,ref_23079656
,es_20200515113653589000,ref_28147323
,es_20200515113653589000,ref_22306263
,es_20200501155957765000,ref_24142871
,es_20200501155957765000,ref_25408701
,es_20200501155957765000,ref_29615460
,es_2020051210311628000,ref_12776190
,es_2020051210311628000,ref_16943429
,es_2020051210311628000,ref_10898795
,es_2020051210311628000,ref_31150281
,es_20200512104405940000,ref_26879601
,es_20200512104405940000,ref_17379597
,es_20200513103622665000,ref_28299652
,es_20200513103622665000,ref_31061501
,es_20200515135936893000,ref_30079402
,es_20200515135936893000,ref_25692149
,es_20200518164921158000,ref_28194092
,es_20200518164921158000,ref_26790531
,es_20200519103001962000,ref_30123346
,es_20200519103001962000,ref_20797633
,es_2020051111175472000,ref_28408900
,es_2020051111175472000,ref_16834459
,es_20200515141413715000,ref_18289125
,es_20200515141413715000,ref_26033159
,es_20200515141413715000,ref_29762508
,es_20200520090336629000,ref_19561198
,es_20200520090336629000,ref_26840910
,es_20200520095845307000,ref_19621416
,es_20200520095845307000,ref_26687232
,es_20200521100314419000,ref_31085420
,es_20200521100314419000,ref_11001584
,es_2020052207550989000,ref_9032050
,es_2020052207550989000,ref_29743295
,es_20200522081526134000,ref_31733040
,es_20200522081526134000,ref_26025939
,es_20200522081526134000,ref_15102433
