field,editDate,editorId,graph_id
synonyms_jax_gene_55,2020-06-04-11-54-58-973652,user_20200422163431232329,esl_20200604115458973652
synonyms_jax_gene_7849,2020-06-04-11-54-58-973678,user_20200422163431232329,esl_20200604115458973678
synonyms_jax_gene_444,2020-06-04-11-54-58-973700,user_20200422163431232329,esl_20200604115458973700
synonyms_jax_gene_3559,2020-06-04-11-54-58-973730,user_20200422163431232329,esl_20200604115458973730
synonyms_jax_gene_6872,2020-06-04-11-54-58-973759,user_20200422163431232329,esl_20200604115458973759
synonyms_jax_gene_8495,2020-06-04-11-54-58-973798,user_20200422163431232329,esl_20200604115458973798
synonyms_jax_gene_2077,2020-06-04-11-54-58-973822,user_20200422163431232329,esl_20200604115458973822
synonyms_jax_gene_51341,2020-06-04-11-54-58-973848,user_20200422163431232329,esl_20200604115458973848
synonyms_jax_gene_54790,2020-06-04-11-54-58-973878,user_20200422163431232329,esl_20200604115458973878
synonyms_jax_gene_5618,2020-06-04-11-54-58-973905,user_20200422163431232329,esl_20200604115458973905
synonyms_jax_gene_901,2020-06-04-11-54-58-973933,user_20200422163431232329,esl_20200604115458973933
synonyms_jax_gene_125476,2020-06-04-11-54-58-973955,user_20200422163431232329,esl_20200604115458973955
synonyms_jax_gene_84871,2020-06-04-11-54-58-973993,user_20200422163431232329,esl_20200604115458973993
synonyms_jax_gene_6608,2020-06-04-11-54-58-974019,user_20200422163431232329,esl_20200604115458974019
synonyms_jax_gene_2329,2020-06-04-11-54-58-974046,user_20200422163431232329,esl_20200604115458974046
synonyms_jax_gene_60312,2020-06-04-11-54-58-974070,user_20200422163431232329,esl_20200604115458974070
synonyms_jax_gene_51592,2020-06-04-11-54-58-974096,user_20200422163431232329,esl_20200604115458974096
synonyms_jax_gene_64326,2020-06-04-11-54-58-974126,user_20200422163431232329,esl_20200604115458974126
synonyms_jax_gene_83930,2020-06-04-11-54-58-974153,user_20200422163431232329,esl_20200604115458974153
synonyms_jax_gene_405,2020-06-04-11-54-58-974176,user_20200422163431232329,esl_20200604115458974176
synonyms_jax_gene_1030,2020-06-04-11-54-58-974206,user_20200422163431232329,esl_20200604115458974206
synonyms_jax_gene_116068,2020-06-04-11-54-58-974235,user_20200422163431232329,esl_20200604115458974235
synonyms_jax_gene_3631,2020-06-04-11-54-58-974257,user_20200422163431232329,esl_20200604115458974257
synonyms_jax_gene_5423,2020-06-04-11-54-58-974282,user_20200422163431232329,esl_20200604115458974282
synonyms_jax_gene_5970,2020-06-04-11-54-58-974304,user_20200422163431232329,esl_20200604115458974304
synonyms_jax_gene_8354,2020-06-04-11-54-58-974330,user_20200422163431232329,esl_20200604115458974330
synonyms_jax_gene_540,2020-06-04-11-54-58-974366,user_20200422163431232329,esl_20200604115458974366
synonyms_jax_gene_3646,2020-06-04-11-54-58-974392,user_20200422163431232329,esl_20200604115458974392
synonyms_jax_gene_5546,2020-06-04-11-54-58-974419,user_20200422163431232329,esl_20200604115458974419
synonyms_jax_gene_2000,2020-06-04-11-54-58-974443,user_20200422163431232329,esl_20200604115458974443
synonyms_jax_gene_26047,2020-06-04-11-54-58-974467,user_20200422163431232329,esl_20200604115458974467
synonyms_jax_gene_2309,2020-06-04-11-54-58-974495,user_20200422163431232329,esl_20200604115458974495
synonyms_jax_gene_6297,2020-06-04-11-54-58-974522,user_20200422163431232329,esl_20200604115458974522
synonyms_jax_gene_2057,2020-06-04-11-54-58-974550,user_20200422163431232329,esl_20200604115458974550
synonyms_jax_gene_10801,2020-06-04-11-54-58-974573,user_20200422163431232329,esl_20200604115458974573
synonyms_jax_gene_4300,2020-06-04-11-54-58-974604,user_20200422163431232329,esl_20200604115458974604
synonyms_jax_gene_7039,2020-06-04-11-54-58-974629,user_20200422163431232329,esl_20200604115458974629
synonyms_jax_gene_10460,2020-06-04-11-54-58-974652,user_20200422163431232329,esl_20200604115458974652
synonyms_jax_gene_7486,2020-06-04-11-54-58-974678,user_20200422163431232329,esl_20200604115458974678
synonyms_jax_gene_472,2020-06-04-11-54-58-974704,user_20200422163431232329,esl_20200604115458974704
synonyms_jax_gene_8289,2020-06-04-11-54-58-974734,user_20200422163431232329,esl_20200604115458974734
synonyms_jax_gene_921,2020-06-04-11-54-58-974770,user_20200422163431232329,esl_20200604115458974770
synonyms_jax_gene_4615,2020-06-04-11-54-58-974796,user_20200422163431232329,esl_20200604115458974796
synonyms_jax_gene_257415,2020-06-04-11-54-58-974820,user_20200422163431232329,esl_20200604115458974820
synonyms_jax_gene_833,2020-06-04-11-54-58-974857,user_20200422163431232329,esl_20200604115458974857
synonyms_jax_gene_6690,2020-06-04-11-54-58-974886,user_20200422163431232329,esl_20200604115458974886
synonyms_jax_gene_999,2020-06-04-11-54-58-974913,user_20200422163431232329,esl_20200604115458974913
synonyms_jax_gene_5287,2020-06-04-11-54-58-974943,user_20200422163431232329,esl_20200604115458974943
synonyms_jax_gene_10010,2020-06-04-11-54-58-974967,user_20200422163431232329,esl_20200604115458974967
synonyms_jax_gene_6385,2020-06-04-11-54-58-974993,user_20200422163431232329,esl_20200604115458974993
synonyms_jax_gene_3492,2020-06-04-11-54-58-975016,user_20200422163431232329,esl_20200604115458975016
synonyms_jax_gene_333932,2020-06-04-11-54-58-975048,user_20200422163431232329,esl_20200604115458975048
synonyms_jax_gene_7994,2020-06-04-11-54-58-975074,user_20200422163431232329,esl_20200604115458975074
synonyms_jax_gene_2145,2020-06-04-11-54-58-975103,user_20200422163431232329,esl_20200604115458975103
synonyms_jax_gene_10769,2020-06-04-11-54-58-975127,user_20200422163431232329,esl_20200604115458975127
synonyms_jax_gene_3187,2020-06-04-11-54-58-975152,user_20200422163431232329,esl_20200604115458975152
synonyms_jax_gene_9709,2020-06-04-11-54-58-975178,user_20200422163431232329,esl_20200604115458975178
synonyms_jax_gene_23635,2020-06-04-11-54-58-975203,user_20200422163431232329,esl_20200604115458975203
synonyms_jax_gene_5395,2020-06-04-11-54-58-975245,user_20200422163431232329,esl_20200604115458975245
synonyms_jax_gene_1786,2020-06-04-11-54-58-975273,user_20200422163431232329,esl_20200604115458975273
synonyms_jax_gene_5803,2020-06-04-11-54-58-975303,user_20200422163431232329,esl_20200604115458975303
synonyms_jax_gene_2903,2020-06-04-11-54-58-975337,user_20200422163431232329,esl_20200604115458975337
synonyms_jax_gene_3484,2020-06-04-11-54-58-975366,user_20200422163431232329,esl_20200604115458975366
synonyms_jax_gene_7428,2020-06-04-11-54-58-975394,user_20200422163431232329,esl_20200604115458975394
synonyms_jax_gene_114825,2020-06-04-11-54-58-975420,user_20200422163431232329,esl_20200604115458975420
synonyms_jax_gene_4603,2020-06-04-11-54-58-975444,user_20200422163431232329,esl_20200604115458975444
synonyms_jax_gene_9123,2020-06-04-11-54-58-975483,user_20200422163431232329,esl_20200604115458975483
synonyms_jax_gene_80853,2020-06-04-11-54-58-975514,user_20200422163431232329,esl_20200604115458975514
synonyms_jax_gene_9965,2020-06-04-11-54-58-975538,user_20200422163431232329,esl_20200604115458975538
synonyms_jax_gene_22874,2020-06-04-11-54-58-975560,user_20200422163431232329,esl_20200604115458975560
synonyms_jax_gene_6239,2020-06-04-11-54-58-975585,user_20200422163431232329,esl_20200604115458975585
synonyms_jax_gene_4087,2020-06-04-11-54-58-975612,user_20200422163431232329,esl_20200604115458975612
synonyms_jax_gene_140901,2020-06-04-11-54-58-975642,user_20200422163431232329,esl_20200604115458975642
synonyms_jax_gene_4654,2020-06-04-11-54-58-975666,user_20200422163431232329,esl_20200604115458975666
synonyms_jax_gene_599,2020-06-04-11-54-58-975709,user_20200422163431232329,esl_20200604115458975709
synonyms_jax_gene_960,2020-06-04-11-54-58-975736,user_20200422163431232329,esl_20200604115458975736
synonyms_jax_gene_4068,2020-06-04-11-54-58-975772,user_20200422163431232329,esl_20200604115458975772
synonyms_jax_gene_1728,2020-06-04-11-54-58-975804,user_20200422163431232329,esl_20200604115458975804
synonyms_jax_gene_7756,2020-06-04-11-54-58-975833,user_20200422163431232329,esl_20200604115458975833
synonyms_jax_gene_7490,2020-06-04-11-54-58-975857,user_20200422163431232329,esl_20200604115458975857
synonyms_jax_gene_84902,2020-06-04-11-54-58-975885,user_20200422163431232329,esl_20200604115458975885
synonyms_jax_gene_6794,2020-06-04-11-54-58-975910,user_20200422163431232329,esl_20200604115458975910
synonyms_jax_gene_55733,2020-06-04-11-54-58-975936,user_20200422163431232329,esl_20200604115458975936
synonyms_jax_gene_5585,2020-06-04-11-54-58-975961,user_20200422163431232329,esl_20200604115458975961
synonyms_jax_gene_1401,2020-06-04-11-54-58-975991,user_20200422163431232329,esl_20200604115458975991
synonyms_jax_gene_10397,2020-06-04-11-54-58-976014,user_20200422163431232329,esl_20200604115458976014
synonyms_jax_gene_608,2020-06-04-11-54-58-976052,user_20200422163431232329,esl_20200604115458976052
synonyms_jax_gene_1495,2020-06-04-11-54-58-976080,user_20200422163431232329,esl_20200604115458976080
synonyms_jax_gene_5291,2020-06-04-11-54-58-976104,user_20200422163431232329,esl_20200604115458976104
synonyms_jax_gene_7306,2020-06-04-11-54-58-976131,user_20200422163431232329,esl_20200604115458976131
synonyms_jax_gene_2313,2020-06-04-11-54-58-976172,user_20200422163431232329,esl_20200604115458976172
synonyms_jax_gene_100288687,2020-06-04-11-54-58-976200,user_20200422163431232329,esl_20200604115458976200
synonyms_jax_gene_3017,2020-06-04-11-54-58-976224,user_20200422163431232329,esl_20200604115458976224
synonyms_jax_gene_1616,2020-06-04-11-54-58-976269,user_20200422163431232329,esl_20200604115458976269
synonyms_jax_gene_28444,2020-06-04-11-54-58-976295,user_20200422163431232329,esl_20200604115458976295
synonyms_jax_gene_8821,2020-06-04-11-54-58-976320,user_20200422163431232329,esl_20200604115458976320
synonyms_jax_gene_7003,2020-06-04-11-54-58-976342,user_20200422163431232329,esl_20200604115458976342
synonyms_jax_gene_9271,2020-06-04-11-54-58-976372,user_20200422163431232329,esl_20200604115458976372
synonyms_jax_gene_10568,2020-06-04-11-54-58-976398,user_20200422163431232329,esl_20200604115458976398
synonyms_jax_gene_7516,2020-06-04-11-54-58-976424,user_20200422163431232329,esl_20200604115458976424
synonyms_jax_gene_6868,2020-06-04-11-54-58-976447,user_20200422163431232329,esl_20200604115458976447
synonyms_jax_gene_3105,2020-06-04-11-54-58-976476,user_20200422163431232329,esl_20200604115458976476
synonyms_jax_gene_728642,2020-06-04-11-54-58-976499,user_20200422163431232329,esl_20200604115458976499
synonyms_jax_gene_10991,2020-06-04-11-54-58-976529,user_20200422163431232329,esl_20200604115458976529
synonyms_jax_gene_6757,2020-06-04-11-54-58-976556,user_20200422163431232329,esl_20200604115458976556
synonyms_jax_gene_8030,2020-06-04-11-54-58-976583,user_20200422163431232329,esl_20200604115458976583
synonyms_jax_gene_59,2020-06-04-11-54-58-976610,user_20200422163431232329,esl_20200604115458976610
synonyms_jax_gene_5747,2020-06-04-11-54-58-976634,user_20200422163431232329,esl_20200604115458976634
synonyms_jax_gene_7280,2020-06-04-11-54-58-976663,user_20200422163431232329,esl_20200604115458976663
synonyms_jax_gene_7150,2020-06-04-11-54-58-976689,user_20200422163431232329,esl_20200604115458976689
synonyms_jax_gene_4855,2020-06-04-11-54-58-976712,user_20200422163431232329,esl_20200604115458976712
synonyms_jax_gene_4286,2020-06-04-11-54-58-976735,user_20200422163431232329,esl_20200604115458976735
synonyms_jax_gene_81669,2020-06-04-11-54-58-976777,user_20200422163431232329,esl_20200604115458976777
synonyms_jax_gene_221895,2020-06-04-11-54-58-976810,user_20200422163431232329,esl_20200604115458976810
synonyms_jax_gene_51208,2020-06-04-11-54-58-976853,user_20200422163431232329,esl_20200604115458976853
synonyms_jax_gene_331,2020-06-04-11-54-58-976878,user_20200422163431232329,esl_20200604115458976878
synonyms_jax_gene_7015,2020-06-04-11-54-58-976910,user_20200422163431232329,esl_20200604115458976910
synonyms_jax_gene_8476,2020-06-04-11-54-58-976943,user_20200422163431232329,esl_20200604115458976943
synonyms_jax_gene_116988,2020-06-04-11-54-58-976969,user_20200422163431232329,esl_20200604115458976969
synonyms_jax_gene_10342,2020-06-04-11-54-58-976997,user_20200422163431232329,esl_20200604115458976997
synonyms_jax_gene_10657,2020-06-04-11-54-58-977024,user_20200422163431232329,esl_20200604115458977024
synonyms_jax_gene_153090,2020-06-04-11-54-58-977050,user_20200422163431232329,esl_20200604115458977050
synonyms_jax_gene_3902,2020-06-04-11-54-58-977077,user_20200422163431232329,esl_20200604115458977077
synonyms_jax_gene_11338,2020-06-04-11-54-58-977101,user_20200422163431232329,esl_20200604115458977101
synonyms_jax_gene_4843,2020-06-04-11-54-58-977124,user_20200422163431232329,esl_20200604115458977124
synonyms_jax_gene_8358,2020-06-04-11-54-58-977151,user_20200422163431232329,esl_20200604115458977151
synonyms_jax_gene_8972,2020-06-04-11-54-58-977185,user_20200422163431232329,esl_20200604115458977185
synonyms_jax_gene_10196,2020-06-04-11-54-58-977210,user_20200422163431232329,esl_20200604115458977210
synonyms_jax_gene_27436,2020-06-04-11-54-58-977233,user_20200422163431232329,esl_20200604115458977233
synonyms_jax_gene_80243,2020-06-04-11-54-58-977261,user_20200422163431232329,esl_20200604115458977261
synonyms_jax_gene_257194,2020-06-04-11-54-58-977288,user_20200422163431232329,esl_20200604115458977288
synonyms_jax_gene_79723,2020-06-04-11-54-58-977315,user_20200422163431232329,esl_20200604115458977315
synonyms_jax_gene_65125,2020-06-04-11-54-58-977338,user_20200422163431232329,esl_20200604115458977338
synonyms_jax_gene_3977,2020-06-04-11-54-58-977368,user_20200422163431232329,esl_20200604115458977368
synonyms_jax_gene_2274,2020-06-04-11-54-58-977395,user_20200422163431232329,esl_20200604115458977395
synonyms_jax_gene_340061,2020-06-04-11-54-58-977423,user_20200422163431232329,esl_20200604115458977423
synonyms_jax_gene_55109,2020-06-04-11-54-58-977456,user_20200422163431232329,esl_20200604115458977456
synonyms_jax_gene_6520,2020-06-04-11-54-58-977484,user_20200422163431232329,esl_20200604115458977484
synonyms_jax_gene_2305,2020-06-04-11-54-58-977513,user_20200422163431232329,esl_20200604115458977513
synonyms_omnigene_1399,2020-06-04-11-54-59-016049,user_20200422163431232329,esl_20200604115459016049
synonyms_omnigene_367,2020-06-04-11-54-59-016130,user_20200422163431232329,esl_20200604115459016130
synonyms_omnigene_9126,2020-06-04-11-54-59-016160,user_20200422163431232329,esl_20200604115459016160
synonyms_omnigene_6663,2020-06-04-11-54-59-016188,user_20200422163431232329,esl_20200604115459016188
synonyms_omnigene_974,2020-06-04-11-54-59-016215,user_20200422163431232329,esl_20200604115459016215
synonyms_omnigene_90,2020-06-04-11-54-59-016242,user_20200422163431232329,esl_20200604115459016242
synonyms_omnigene_27,2020-06-04-11-54-59-016269,user_20200422163431232329,esl_20200604115459016269
synonyms_omnigene_91,2020-06-04-11-54-59-016298,user_20200422163431232329,esl_20200604115459016298
synonyms_omnigene_25,2020-06-04-11-54-59-016326,user_20200422163431232329,esl_20200604115459016326
synonyms_omnigene_135,2020-06-04-11-54-59-016364,user_20200422163431232329,esl_20200604115459016364
synonyms_omnigene_94,2020-06-04-11-54-59-016391,user_20200422163431232329,esl_20200604115459016391
synonyms_omnigene_22852,2020-06-04-11-54-59-016417,user_20200422163431232329,esl_20200604115459016417
synonyms_omnigene_207,2020-06-04-11-54-59-016445,user_20200422163431232329,esl_20200604115459016445
synonyms_omnigene_208,2020-06-04-11-54-59-016472,user_20200422163431232329,esl_20200604115459016472
synonyms_omnigene_328,2020-06-04-11-54-59-016498,user_20200422163431232329,esl_20200604115459016498
synonyms_omnigene_10000,2020-06-04-11-54-59-016523,user_20200422163431232329,esl_20200604115459016523
synonyms_omnigene_238,2020-06-04-11-54-59-016584,user_20200422163431232329,esl_20200604115459016584
synonyms_omnigene_369,2020-06-04-11-54-59-016612,user_20200422163431232329,esl_20200604115459016612
synonyms_omnigene_8289,2020-06-04-11-54-59-016638,user_20200422163431232329,esl_20200604115459016638
synonyms_omnigene_242,2020-06-04-11-54-59-016665,user_20200422163431232329,esl_20200604115459016665
synonyms_omnigene_324,2020-06-04-11-54-59-016692,user_20200422163431232329,esl_20200604115459016692
synonyms_omnigene_29123,2020-06-04-11-54-59-016718,user_20200422163431232329,esl_20200604115459016718
synonyms_omnigene_57492,2020-06-04-11-54-59-016745,user_20200422163431232329,esl_20200604115459016745
synonyms_omnigene_10139,2020-06-04-11-54-59-016772,user_20200422163431232329,esl_20200604115459016772
synonyms_omnigene_558,2020-06-04-11-54-59-016799,user_20200422163431232329,esl_20200604115459016799
synonyms_omnigene_84159,2020-06-04-11-54-59-016826,user_20200422163431232329,esl_20200604115459016826
synonyms_omnigene_196528,2020-06-04-11-54-59-016852,user_20200422163431232329,esl_20200604115459016852
synonyms_omnigene_23200,2020-06-04-11-54-59-016879,user_20200422163431232329,esl_20200604115459016879
synonyms_omnigene_171023,2020-06-04-11-54-59-016905,user_20200422163431232329,esl_20200604115459016905
synonyms_omnigene_55252,2020-06-04-11-54-59-016931,user_20200422163431232329,esl_20200604115459016931
synonyms_omnigene_472,2020-06-04-11-54-59-016957,user_20200422163431232329,esl_20200604115459016957
synonyms_omnigene_545,2020-06-04-11-54-59-016984,user_20200422163431232329,esl_20200604115459016984
